domain_id,domain_name,userid,username,topic_id,topic_name,subtopic_id,subtopic_name,passage_id,passage_name,docno,offset_start,offset_end,grade,timestamp
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,219,To the best of my knowledge  there has not been a case of a person who has been infected who has recovered and has been infected again ” Kieny said yesterday at a briefing in Geneva. Still  she added  “there is really no scientific evidence.”  The survival rate during this outbreak is about 30 percent  according to the WHO. Immunity may stem from antibodies produced by the immune system to help people survive the disease in the first place. The antibodies are then primed to aggressively fight off any future threat from the same virus.  ,ebola-5b97031ead5c9d6b6a582592e6dd5a2f586b0d7740434e37b6be13401b3c785f,0,542,3,2016-04-13 13:47:18.813684, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,226,Survivors  Portnoy says  are playing an increasing role in caring for the sick and the effort outside the wards to halt the epidemic. Ebola survivors are immune to the virus for as long as three months. This means they can risk getting close to those with symptoms  and even touch themâsomething thatâs especially helpful with children  a number of whom are separated from their families. âItâs kind of like a superpower â Portnoy says of the survivorâs immunity.Â âEven those who are not fully recovered  but that you can tell are going to clear the virus  theyâll help other patients before theyâve finished convalescing â he adds.     ,ebola-0dec135ab6ac52331b0b71b16f4beff959d4ccd1ec959831e51a11c6084579de,0,658,2,2016-04-13 13:50:12.650530, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,228,But we don't know if it's one percent  two percent or twenty percent."  There are about 1 800 survivors of the current West African outbreak  all of whom are now immune. But there may be many thousands more.  Determining the overall level of immunity in West Africa would require testing thousands of blood samples  an impossible task in the current conditions.  This knowledge could be a great help in fighting the current outbreak. Immune individuals could safely tend the sick and bury the dead just as smallpox survivors did in the centuries before smallpox vaccine. Also  scientist could harvest antibodies from their blood to treat new Ebola victims.  ,ebola-5bf1149286f63186514919e8b0b009ca7374022697010c7bf93e17648097b075,0,658,2,2016-04-13 13:51:02.880920, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,847,	The two American Ebola patients who recovered and left the hospital this week are now thought to be immune to the strain of the virus that infected them  experts say. Ebola survivors are generally believed to be immune to future infection with the virus strain that made them sick.  "There is strong epidemiological evidence that once an individual has resolved an Ebola virus infection  they are immune to that strain " Dr. Bruce Ribner  director of the infectious disease unit at Emory University Hospital in Atlanta  told reporters Thursday (Aug. 21). [Ebola Virus: ,ebola-9367dbdf260280823037b91632d234e8a594c6e6e93530582456bed9f3318e9a,1,570,2,2016-04-14 12:42:51.095283, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,865,Are Brantly and Writebol now immune to the Zaire strain of Ebola? In general  patients who have recovered from Ebola virus infection do develop a very robust immunity to the virus. They develop antibodies against the virus and they also develop cell-mediated immunity—the lymphocytes important to form viral control of pathogens. In general  the finding is it’s basically like being immunized—it would be unusual to get infection with the same strain.   Will that immunity afford them protection against other strains of Ebola? We are still evaluating that in our two patients. Cross-protection is not quite as robust. There are five strains of Ebola viruses. Even though that data is not great  the feeling is there is potential for being infected if you go to a different part of Africa and get exposed to a different strain.   ,ebola-307d1d9090883ee10df7c7ba3654cb4ca1a4a24c36788071910a92629d65aa4c,0,830,2,2016-04-14 13:06:26.931058, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,32,after having Ebola are you immune.,868,Although few medical experts realize it  part of the population in West Africa is immune to the Ebola virus  according to virologists who specialize in the disease.  Assuming they are correct  and if those people can be identified  they could be a great help in fighting the outbreak. Immune persons could safely tend the sick and bury the dead just as smallpox survivors did in the centuries before smallpox vaccine.,ebola-2af979bb2b4b7a5673e102352c42c17daec4520f709949c96eba182213ba7a95,0,417,2,2016-04-14 13:09:17.678687, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,104,A strong immune system won’t prevent you from getting Ebola. But  along with early detection and the treatments mentioned above  it can increase your chances of recovery in the event of catching the virus.  ,ebola-052e3e8161be7f434714aea0a0456bb89ff496be4120c07e55cc42613dd47c13,0,207,2,2016-04-13 13:06:57.671854, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,112,In tests performed on the four Ebola patients treated at Atlanta's Emory University Hospital  doctors discovered that each of the patients' immune systems had mounted a surprisingly strong counterattack.  "We found a striking activation of both B and T cells in all four patients " wrote lead study author Dr. Anita McElroy  an infectious disease researcher at Emory.  McElroy and her colleagues found that immature B cells  or plasmablasts  that were actively secreting antibody accounted for 50% of all B cells in infected individuals  compared with less than 1% in healthy individuals.  Likewise  the frequency of activated CD4 T cells -- white blood cells that help direct immune cell response -- ranged from 5% to 30% in the patients  compared with 1% to 2% in healthy individuals.  ,ebola-d20bf63a4ae833cc894d1f0034b83a7c574375a9fec33bb6f5d439943fc49ae2,0,788,2,2016-04-13 13:10:17.168243, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,144,Researchers at the University of Pennsylvania School of Medicine have likely found one reason why the Ebola virus is such a powerful  deadly  and effective virus. Using a cell culture model for Ebola virus infection  they have discovered that the virus disables a cellular protein called tetherin that normally can block the spread of virus from cell to cell...  ,ebola-22e5877644afa68baff94c629ac5169a02287b0081ba4a632de958e200262d55,0,363,2,2016-04-13 13:17:05.480871, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,190,Ebola Defeats Immune Defenses Early in Infection The study spotlights the part of the body's defense system that fights infection called innate immunity  the mix of proteins and cells that most quickly recognizes an invasion by a virus. This part of immunity keeps a virus from quickly reproducing inside cells.  To trigger an effective  early response to viral infection  interferons must pass on their signal to other cells. This occurs through other messengers inside cells as part of interferon signaling pathways  with the last of these messengers turning on genes inside the nuclei of cells to drive the immune response.    ,ebola-bd50f1ab8733687ee93cdd110a9cfce81a1ca2ddb2eb5c0f7d420dbdeba2d0d7,0,630,2,2016-04-13 13:36:55.229916, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,196,One of the human body’s first responses to a viral infection is to make and release signaling proteins called interferons  which amplify the immune system response to viruses. Over time  many viruses have evolved to undermine interferon’s immune-boosting signal  and a paper published today in the journal Cell Host & Microbe describes a mechanism unique to the Ebola virus that defeats attempts by interferon to block viral reproduction in infected cells.  ,ebola-1f9cd22d31cfd2481216cb9526a79d7172bee9503e205d25e9a2a07db416afa2,0,458,2,2016-04-13 13:40:20.436502, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,335,Researchers surprised to find how hard the immune system actually fights when challenged with Ebola virus Emory University Hospital patients provide new insight into the body's response to Ebola virus  Scientists have long assumed that Ebola's infamously high mortality rate was due to an ability to knock out the body's immune system and cause certain white blood cells to self-destruct  among other effects.,ebola-aa9eedd271ebb10c8a9e44235203886f455c84d3df0be450ddf060ceb61007a0,0,409,2,2016-04-13 15:17:14.267293, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,340,Scientists have long assumed that Ebola's infamously high mortality rate was due to an ability to knock out the body's immune system and cause certain white blood cells to self-destruct  among other effects.  However  new research published Monday in the journal PNAS suggests that the human immune system doesn't give up that easily when confronted with Ebola virus disease.  In tests performed on the four Ebola patients treated at Atlanta's Emory University Hospital  doctors discovered that each of the patients' immune systems had mounted a surprisingly strong counterattack.  ",ebola-3ad562b4c71394a3d6bdf8e0f16060b8c7dedd74dff6d64c8ffdf09c7d2184ef,0,583,2,2016-04-13 15:19:23.790169, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,352,Tetherin is one of the immune system's responses to a viral infection. If working properly  tetherin stops the infected cell from releasing the newly made virus  thus shutting down spread to other cells. However  this study shows that the Ebola virus has developed a way to disable tetherin  thus blocking the body's response and allowing the virus to spread.  ",ebola-f6541a07fb0d3c2b64f8b50907c07a5e854a088fee771951a027788a35fd63de,0,362,1,2016-04-13 15:24:17.923433, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,368,Researchers at the University of Pennsylvania School of Medicine have likely found one reason why the Ebola virus is such a powerful  deadly  and effective virus. Using a cell culture model for Ebola virus infection  they have discovered that the virus disables a cellular protein called tetherin that normally can block the spread of virus from cell to cell. "Tetherin represents a new class of cellular factors that possess a very different means of inhibiting viral replication " says study author Paul Bates  PhD  Associate Professor of Microbiology at the University of Pennsylvania School of Medicine. "Tetherin is the first example of a protein that affects the virus replication cycle after the virus is fully made and prevents the virus from being able to go off and infect the next cell." These findings appear online this week in the Proceedings of the National Academy of Sciences.  When a cell is infected with a virus like Ebola  which is deadly to 90 percent of people infected  the cell is pirated by the virus and turned into a production factory that makes massive quantities on new virions. These virions are then released from that cell to infect other cells and promote the spreading infection.  Tetherin is one of the immune system's responses to a viral infection. If working properly  tetherin stops the infected cell from releasing the newly made virus  thus shutting down spread to other cells. However  this study shows that the Ebola virus has developed a way to disable tetherin  thus blocking the body's response and allowing the virus to spread.  ",ebola-42aeacbb0d72ec74d2069079eb5a74615f5ae4404e8e132d5b1e1aacb99916ff,0,1579,2,2016-04-13 15:34:57.987626, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,369,Thus  Ebola appears to work not by preventing an immune response altogether but by moving so swiftly that the T cells do not have time to multiply enough to mount an effective counterattack.  The team further showed that CD8 T cells are the major source of cytokines in response to acute Ebola infection. Moreover  in the absence of anti-Ebola antibodies  so-called memory CD8 T cells can apparently stave off infection. The researchers hope to understand the mechanism of this immune protection through further research.,ebola-d203b6f303449737ea7faeb5d976d7c1fb8c5adc2a7b6fec05e1d4a7e55daf8d,4,525,2,2016-04-13 15:35:45.972412, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,371,Dr. Gaya Amarasinghe and colleagues from Washington University School of Medicine along with collaborators from the Icahn School of Medicine at Mount Sinai and UT Southwestern Medical Center at Dallas show how the Ebola protein VP24 disrupts the cell's innate immune response  a crucial early step on the virus's path to causing deadly disease.  "We've known for a long time that infection with Ebola obstructs an important immune compound called interferon " said Amarasinghe. "Now we know how Ebola does this  and that can guide the development of new treatments.",ebola-520760516c279068824bbe59f1fd1631c308bcc1c6a00173dbae8d617d1eec24,0,566,2,2016-04-13 15:37:07.622934, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,372,.  "We've known for a long time that infection with Ebola obstructs an important immune compound called interferon " said Amarasinghe. "Now we know how Ebola does this  and that can guide the development of new treatments."  According to the researchers  VP24 works by preventing the transcription factor STAT1  which carries interferon's antiviral message  from entering the nucleus and initiating an immune response. As part of a rapid immune response  the cell allows STAT1 an "emergency access lane" to the nucleus. Rather than block all nuclear transfer  however  VP24 focuses on blocking STAT1's "emergency access lane."  ",ebola-05e2979df889ae3e31c63d91bb9712f126aa3aef343a961d202d7b192e1a672b,1,630,2,2016-04-13 15:37:40.140888, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,373,      Researchers at the University of Pennsylvania School of Medicine have likely found one reason why the Ebola virus is such a powerful  deadly  and effective virus. Using a cell culture model for Ebola virus infection  they have discovered that the virus disables a cellular protein called tetherin that normally can block the spread of virus from cell to cell.  “,ebola-3938a25827ecb757867298389a8a68bc69a07a12e65a1774819fb5692718f08c,1,369,2,2016-04-13 15:38:20.899847, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,375,	In patients with Ebola  the virus can cause life-threatening symptoms because it attacks immune cells  and can impair the ability of the immune system to regulate itself. This can cause the immune system to ramp up and release a dangerous "storm" of inflammatory molecules. Statins might help tame this storm  Fedson said.,ebola-88bcc5640340ca3f468a17e5b149882ea5d196dbd9ffe0eb2e6cea9182ac53be,1,323,2,2016-04-13 15:38:48.485476, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,378,Tetherin is one of the immune system's responses to a viral infection. If working properly  tetherin stops the infected cell from releasing the newly made virus  thus shutting down spread to other cells. However  this study shows that the Ebola virus has developed a way to disable tetherin  thus blocking the body's response and allowing the virus to spread.  “,ebola-47f594c2c07ce9c2a09d6cb17b8b083f4b2f279cfdc4b5ebdcfe2dc7dee75df8,0,362,2,2016-04-13 15:39:57.610921, 
1,Ebola,3,assr3,351,is there a natural immunity to ebola,35,can your immune system prevent ebola,380,PHILADELPHIA  PA - Researchers at the University of Pennsylvania School of Medicine have likely found one reason why the Ebola virus is such a powerful  deadly  and effective virus. Using a cell culture model for Ebola virus infection  they have discovered that the virus disables a cellular protein called tetherin that normally can block the spread of virus from cell to cell.  ",ebola-a17a406272692565b1a0e4bf3a371df1d9698454e9bf413ce87b6e66fa7fea61,0,381,2,2016-04-13 15:40:56.092236, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,973,Emory University Hospital physicians  in collaboration with the Centers for Disease Control and Prevention  are pleased to report that the Ebola patient from Dallas that arrived on Oct. 15  Amber Vinson  will be discharged today and is free of the virus.  Emory University Hospital will hold a news conference today at 1 p.m.  where Bruce Ribner  MD  medical director of Emory’s Serious Communicable Disease Unit  will discuss the discharge of Amber Vinson from the hospital and answer media questions. Amber Vinson will also be present and will make a statement  but will not take questions.  ,ebola-9aa5e6725dc1278c76cbe058ebdd8ab182d771783c915844615e7247eff325ed,0,594,0,2016-04-14 14:47:46.839511, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,975,Last month  Emory University Hospital became the first hospital in the United States to treat patients with Ebola virus disease. Emory’s first two Ebola patients  both American citizens who became infected with the virus while providing humanitarian aid in West Africa  were cared for in a special isolation unit. Both were discharged in late August after Emory physicians determined  in collaboration with the CDC and state health departments  that they had recovered from Ebola virus infection and posed no public health concerns.  ,ebola-9184099db0334ddeb02374a957a213489430a4433dfcde2ed12bd7d7fc041a11,0,534,2,2016-04-14 14:49:03.933348, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,979,Emory University students developing fast-acting Ebola detection strips Two Emory University students may have discovered a faster and less expensive way to detect Ebola. Freshman Rostam Zafari  a creative writing and philosophy major  and freshman Brian Goldstone  a history major  are both pre-med and plan to pursue … Read more on USA TODAY College   ,ebola-e6821ae31a6627a0915b117503f801b2af13b8f0550837389be1f9af19d1d968,0,354,2,2016-04-14 14:52:00.958516, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,980,ATLANTA -- The third patient to be brought to Emory University Hospital for treatment for Ebola has been released  according to a news release from the hospital. The patient  the fourth American brought to the United States with the disease  arrived at  read more at 11 Alive ...  ,ebola-3c6b4715e46b87c4b914b2708b4e5a256d9a46d1e11a860fa5161b78a18f53c9,0,281,2,2016-04-14 14:53:32.422241, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,986,Emory Healthcare announced today that Amber Vinson  a patient from Dallas treated for Ebola virus disease  has been discharged from the hospital. Ms. Vinson arrived at Emory University Hospital on Oct. 15.  A series of tests from Emory and the Centers for Disease Control and Prevention (CDC) have found Ms. Vinson to be free of virus. The Emory medical team has maintained its comprehensive safety procedures throughout the treatment process and is confident that the discharge of this patient poses no public health threat.  "Emory Healthcare physicians  in collaboration with the CDC  are pleased to report that Amber Vinson is virus free and she can return to her family and community without any public health concern " says Bruce Ribner  MD  director of the Serious Communicable Disease Unit in Emory University Hospital.  ",ebola-3dc0f93fd2c64a0764a2e3a5a34bf7952a334fdf2484065e6ce12d9e0483ae5e,0,830,2,2016-04-14 14:58:56.832047, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,992,A patient who was transported to Emory University Hospital on Sept. 9 with Ebola virus disease was discharged from the hospital on Oct. 19  2014.  In coordination with the CDC and Georgia Department of Public Health  the patient was determined to be free of virus and to pose no public health threat. The patient has asked to remain anonymous and left the hospital for an undisclosed location. He will make a statement at a later date.  The patient was treated in the Serious Communicable Disease Unit in Emory University Hospital. Two other patients who were treated for Ebola virus disease were discharged from the hospital on Aug. 19 and Aug. 21. A fourth patient  who arrived on Oct. 15  2014  is still being treated for Ebola virus disease in Emory’s Serious Communicable Disease Unit.  Today's News Â»  ,ebola-217d2fd960544bfb223ff34c75dd51224c84177bbe6affc8c641b30f0d869ccf,0,809,2,2016-04-14 15:03:22.859488, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,994,Last month  Emory University Hospital became the first hospital in the United States to treat patients with Ebola virus disease. Emory’s first two Ebola patients  both American citizens who became infected with the virus while providing humanitarian aid in West Africa  were cared for in a special isolation unit. Both were discharged in late August after Emory physicians determined  in collaboration with the CDC and state health departments  that they had recovered from Ebola virus infection and posed no public health concerns.  ,ebola-61b7e97919ad31461162dcd8a830b990d96836b7419172cf4815f720035e0492,0,534,2,2016-04-14 15:05:46.466856, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,999,A Dallas nurse who is being treated for the deadly Ebola virus got some good news Wednesday  when blood tests returned negative for the virus that has killed more than 4 800 people worldwide  her family said.  The test results donât mean that Amber Vinson  29  is leaving Emory University Hospital in Atlanta anytime soon  or that she is Ebola-free  a source with knowledge of her case told NBC News.  âAmber and our family are ecstatic to receive this latest report on her condition ” Vinsonâs mother  Debra Berry  said in a statement. âWe all know that further treatment will be necessary as Amber continues to regain strength  but these latest developments have truly answered prayers and bring our family one step closer to reuniting with her at home.”  Emory University Hospital declined to comment.  Vinson was diagnosed with Ebola on Oct. 15  a week after the patient she cared for  Thomas Eric Duncan died from the disease at Texas Health Presbyterian Hospital in Dallas. Another nurse who was diagnosed with Ebola after caring for Duncan  Nina Pham  is being treated at a National Institutes of Health medical center and is in good condition  the NIH said.  ,ebola-bc09452884fa32622d65e58fa36f88e0302943ff17599b50a61628beba3ba4f5,0,1175,2,2016-04-14 15:12:11.898538, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,1000,Two Ebola Patients Discharged from Emory University Hospital  August 21  2014  2:59 pm By Emory Healthcare In an effort to keep our community informed on the status of the Ebola patients being treated at Emory University Hospital  today we confirm that as of this afternoon  both Ebola patients have been discharged from our Infectious Disease Unit at the hospital.  Nancy Writebol was discharged from the Emory University Hospital on Tuesday  Aug. 19  2014  and Kent Brantly  MD  was discharged today  Thursday  Aug. 21  2014.  “After a rigorous and successful course of treatment and testing  the Emory Healthcare team has determined that both patients have recovered from the Ebola virus and can return to their families and community without concern for spreading this infection to others ” says Bruce Ribner  MD  medical director of the Emory University Hospital Communicable Disease Containment Unit.  Criteria for the discharge of both patients were based on standard infectious disease protocols and blood and urine diagnostic tests. Our team has maintained its extensive safety procedures throughout this treatment process and is confident that the discharge of these patients poses no public health threat.  “The Emory Healthcare team is extremely pleased with Dr. Brantly’s and Mrs. Writebol’s recovery  and was inspired by their spirit and strength  as well as by the steadfast support of their families ” says Ribner.  The mission of Emory University Hospital is to heal and to advance knowledge. The team of health care professionals who cared for these Ebola patients has trained for years to treat and contain the most dangerous infectious diseases in the world. The experience  understanding and learning that Emory’s medical professionals have gained during this process will be applied  not only to Ebola  but to other emergent diseases that the world may confront in the future.  ,ebola-7572c441ddfaeaa8ada18f8d2248819b283555cb9a4bde37e68a49bf821d597c,0,1900,2,2016-04-14 15:13:40.705062, 
1,Ebola,3,assr3,367,Emory University's role in Ebola treatment,94,How successful was treatment at E. U,1001,Nancy Writebol was discharged from the Emory University Hospital on Tuesday  Aug. 19  2014  and Kent Brantly  MD  was discharged today  Thursday  Aug. 21  2014.  “After a rigorous and successful course of treatment and testing  the Emory Healthcare team has determined that both patients have recovered from the Ebola virus and can return to their families and community without concern for spreading this infection to others ” says Bruce Ribner  MD  medical director of the Emory University Hospital Communicable Disease Containment Unit.  Criteria for the discharge of both patients were based on standard infectious disease protocols and blood and urine diagnostic tests. Our team has maintained its extensive safety procedures throughout this treatment process and is confident that the discharge of these patients poses no public health threat.  “The Emory Healthcare team is extremely pleased with Dr. Brantly’s and Mrs. Writebol’s recovery  and was inspired by their spirit and strength  as well as by the steadfast support of their families ” says Ribner.  The mission of Emory University Hospital is to heal and to advance knowledge. The team of health care professionals who cared for these Ebola patients has trained for years to treat and contain the most dangerous infectious diseases in the world. The experience  understanding and learning that Emory’s medical professionals have gained during this process will be applied  not only to Ebola  but to other emergent diseases that the world may confront,ebola-a7505168335c27a230f5089bb355722fd886a36881d2c3e347fb439cad1dbbbb,0,1516,2,2016-04-14 15:14:21.453495, 
