domain_id,domain_name,userid,username,topic_id,topic_name,subtopic_id,subtopic_name,passage_id,passage_name,docno,offset_start,offset_end,grade,timestamp
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,362,religious leaders are to organize two training seminars in Bo and Freetown with focus on pastors  imams and all religious people on awareness of the Ebola menace.Â  The effort among others will be geared towards changing the negative mindset of people about the Ebola disease.  â,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,3,284,3,2016-04-13 15:28:12.961240, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,370, the two- day Training on Interventions for Ebola Prevention for Religious Workers and Faith-Based Health Workers from the Western Area which commenced at the St. Anthonyâs Parish Hall  Syke Street in Freetown on Tuesday this week.  ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,235,3,2016-04-13 15:36:29.939803, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,379,their first such Ebola prevention and intervention training for religious leaders and faith based organization took place in Bo southern province from July 16 â 17  2014 with a joint participation of Imans  Sheiks  Alhajis  Pastors  Bishops  Deacons  nurses and other health workers in attendance.  ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,301,3,2016-04-13 15:40:54.197517, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,385,the groupâs first regional training took place July 16 in Bo,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,91,153,3,2016-04-13 15:51:49.804139, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,388,The training of religious leaders and health workers in the southeast region of the country also will be replicated in the north and the Western Area,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,149,3,2016-04-13 15:56:31.840330, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,397,We are just from Bo where we conducted a training session for 40 health workers and another 80 religious leaders. ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,2,116,3,2016-04-13 16:28:27.907686, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,398,In Bo we just had training  a training for nurses and religious leaders…We are having another one in Freetown for the north and west…,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,62,195,2,2016-04-13 16:30:04.288399, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,44,Training,408,Train religious leaders and health workers of faith-based health facilities and hospitals and provide them with equipment; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,123,0,2016-04-13 16:38:54.048099, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,45,Efforts to halt Ebola rumors,366,The religious leaders are therefore calling on persons who are circulating the wrong information about the disease to desist from such action as it only helps to spread the disease thereby increasing the death toll.  ,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,0,217,3,2016-04-13 15:34:04.876004, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,45,Efforts to halt Ebola rumors,367,Rumours about Ebola should be cross checked with the right authorities  and the traditional hand-shaking should be stopped for the time being â the religious leaders advised. ,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,3,180,3,2016-04-13 15:34:23.257414, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,45,Efforts to halt Ebola rumors,382,Alhaji Bangura said as Imams it is their responsibility to sensitize their people about the disease because their stewardship is to save humanity. He said they will continue to support government and all other forces working to eradicate Ebola from the country.  ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,263,2,2016-04-13 15:45:21.927810, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,45,Efforts to halt Ebola rumors,387,the authority of religious leaders is an important factor in convincing people to take the epidemic seriously.  ",ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,114,2,2016-04-13 15:54:25.142527, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,46,WHO support,374,Dr. Mitula delivered the remarks on behalf of Dr. Jacob Mafunda  WHO Representative to Sierra Leone at the two- day Training on Interventions for Ebola Prevention for Religious Workers and Faith-Based Health Workers from the Western Area ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,238,2,2016-04-13 15:38:23.135359, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,48,Cancellations and closings,386,United Methodists scaled down their activities countrywide  including the cancellation of two main annual events â pastors' retreat and children's camp.  ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,156,3,2016-04-13 15:53:33.978275, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,48,Cancellations and closings,391,United Methodist maternal and children's health center near Bo  Sierra Leone  closed after two children hiding there die of Ebola,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,130,3,2016-04-13 16:10:18.822302, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,48,Cancellations and closings,392,Bishop says Ebola epidemic "nearing disaster" and forces relocation of a United Methodist pastor and the closing of the UMC Mission in Kailahun District,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,153,3,2016-04-13 16:11:10.921504, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,50,New traditions,394,United Methodist Bishop John K. Yambasu  chairman of the religious leaders task force  demonstrates to participants a new way of greeting instead of the traditional handshake. New traditions are being created to help prevent the spread of the Ebola virus,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,255,3,2016-04-13 16:13:07.091064, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,51,Religious leaders in Nigeria pledge support to anti-Ebola effort,396, addressing the leaders  the Incident Control Manager on the Ebola virus in Nigeria  Festus Shuaibu  explained the process of containing the disease in Rivers State  assuring the people of success as recorded in Lagos while stressing the need for cooperation and support from the traditional and religious leaders in the state  as well as all people of the state.  A cross section of religious and traditional leaders at the meeting commended the governor for the initiative  describing him as being proactive.  They pledged their support and cooperation to tackle the Ebola outbreak in the state in partnership with the Amaechi administration.     ,ebola-d0a533f8d7f50e5211f6c6005bb01b357869ed288758a582534a5d4fd6b88d96,0,649,2,2016-04-13 16:17:36.884027, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,52,Collaboration with government,400,First we working in collaboration with the government ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,39,93,3,2016-04-13 16:32:45.164738, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,52,Collaboration with government,406,Work with paramount chiefs and other community leaders to propagate Ebola prevention message throughout their chiefdoms; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,121,3,2016-04-13 16:38:01.170710, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,52,Collaboration with government,407,Work with government and other nongovernmental organizations to intensify training of health staff on Ebola and provide adequate protective gears for vulnerable health workers throughout the country. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,200,3,2016-04-13 16:38:23.577559, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,53,Educating communities,403,thirdly we are moving out into the communities. First week in August we will be in Kailahun to do a solidarity visit to the people in Kailahun and we are already planning that. ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,160,337,3,2016-04-13 16:35:10.782739, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,53,Educating communities,404,Embark on an aggressive awareness raising campaign throughout Sierra Leone  using radio and TV discussion programs  announcements  songs and jingles in all major radio stations;  Disseminate recorded CD messages on Ebola prevention to all district headquarters and major towns and villages; Engage volunteers who would use vehicles mounted with PA systems to send out messages on Ebola symptoms  prevention measures and what to do when infected; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,446,3,2016-04-13 16:36:45.150530, 
1,Ebola,6,assr6,357,Efforts by Religious Leaders to prevent the spread of Ebola,53,Educating communities,405,Publish huge banners carrying messages of Ebola prevention in public places in all the cities; Organize district networks on Ebola awareness and prevention using member institutions and volunteers; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,198,3,2016-04-13 16:37:28.963059, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,59,Individual efforts,535,To help the West African country fightÂ the escalating Ebola crisis  Nigerian Christian preacherÂ Temitope Joshua says he hasÂ sentÂ the Sierra Leone government 4 000 bottles of his patented holy anointed water and $50 000 in cash in a private jet  which also cost $50 000 to charter.  ,ebola-b7c39d8d11acb1e9e88b1d13a246438352c3390932391e0c5f7c4a4596a7d060,0,286,2,2016-04-14 09:43:58.601008, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,60,Critical of government,538,Religious leaders in Sierra Leone have criticised the government’s handling of an Ebola outbreak that has killed 194 people in the West Africa country  saying a lack of information was prompting rural communities to shun medical help.  ,ebola-b7c39d8d11acb1e9e88b1d13a246438352c3390932391e0c5f7c4a4596a7d060,0,236,3,2016-04-14 09:44:43.376506, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,60,Critical of government,619,The presidential edict banning the public celebration of one of the most important dates in the Christian calendar – Christmas  and in September – the temporary cancellation of Friday Muslim prayers in order to observe a nationwide lockdown  brought displeasure from the countryâs religious leaders and communities.  ,ebola-4b0f1e802f706310904a802c1f891fa1816bbb5e6b7842d9d677784e3f13df09,0,319,3,2016-04-14 10:16:51.494338, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,61,Appeals for foreign aid,541,community leaders  health professionals  religious leaders and dozens of Sierra Leoneans assembled in an expensive hotel in Texas to persuade business people and the US government to urgently aid Sierra Leone,ebola-15ff088e5bcaa24dc41bcb2fe8609c04240694b2e89f50f1b582a6354e0b751f,5,213,3,2016-04-14 09:46:08.326384, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,61,Appeals for foreign aid,702,Survivors were often treated with suspicion in their communities  so international support was needed to train Christian and Muslim clerics in trauma counselling.,ebola-f00feb2e136a5e870252ef5643338ed02a91378f7d4d11e24718161f73b3269b,0,162,2,2016-04-14 11:08:25.209949, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,61,Appeals for foreign aid,711,In the joint statement Cafod  Christian Aid and Tearfund called for dedicated funding for training  particularly in counselling for faith leaders,ebola-f00feb2e136a5e870252ef5643338ed02a91378f7d4d11e24718161f73b3269b,0,145,2,2016-04-14 11:13:20.499941, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,550,Sierra Leone's two main faith groups â Christians and Muslims â have formed an alliance to join the fight against Ebola amid increasing infection and death rates from the epidemic in the country.  The Religious Leaders Task Force on Ebola  chaired by United Methodist Bishop John K. Yambasu  was launched July 11 in Freetown ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,329,3,2016-04-14 09:50:30.593001, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,606,The time tested religious tolerance between Christians and Muslims in Sierra Leone has once again been taken to another level  this time round to jointly fight the Ebola menace ravaging the lives of their people. The battle strategy is manifested in a task force that the leaders representing the two religious groups unveiled on Saturday July 11  2014 at the Council of Churches of Sierra Leone (CCSL) at Kingharman Road in Freetown.  ,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,0,436,3,2016-04-14 10:09:16.110404, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,636,Rev. Chief Gbokoyai Speck said at the outbreak of the Ebola disaster religious leaders of both the Christian and Muslim faiths came together and formed the Religious Leaders Task Force on Ebola to mobilize their respective congregations to fight the disease,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,37,294,3,2016-04-14 10:24:30.510122, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,650,One such is the coming together of various religious denominations to form the interfaith group known as Religious Leaders’ task Force on Ebola. Their Chairman is the Bishop of the United Methodist Church  John Yambasu. ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,53,273,3,2016-04-14 10:33:52.676939, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,651,Bishop Yambasu: We have set up this Task Force because we believe that as religious leaders anything that happens in the country affects us directly because 80 percent or more of the population of this country are either Muslims or Christians and we are leading that constituency of people. And who are the people that are dying of Ebola? Muslims and Christians. And so we believe that they are our members and they are dying every day. ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,0,437,3,2016-04-14 10:34:33.399639, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,673,As a sign of solidarity in the fight against Ebola  Christian pastors and Muslim imams in Sierra Leone are coordinating outreach in surprising ways. ,ebola-53310c1e34625757906b41ff464af710cec642f41dfff4daa883339ba6e0e3f2,1,150,2,2016-04-14 10:53:59.580250, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,678,These religious leaders “exchange pulpits” to instruct adults in each other’s congregations in effective Ebola care and prevention in the home or in a clinic. This reinforces the message that minority Christians and majority Muslims must set aside religious and cultural divisions in the community-wide effort to stop the spread of Ebola  care for orphans  and survivors.  “,ebola-53310c1e34625757906b41ff464af710cec642f41dfff4daa883339ba6e0e3f2,2,376,3,2016-04-14 10:55:57.424697, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,62,Interfaith efforts,752,In an extraordinary show of cooperation  pastors and imams are speaking to each other’s congregations in Sierra Leone to teach people how to stop the spread of the deadly Ebola virus. ,ebola-1c1e080c5db5a9f092e246b8feb74b0ee083bc196868ed529ad88f35910f1442,0,184,3,2016-04-14 11:27:17.353321, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,552,The Religious Leaders Task Force on Ebola  chaired by United Methodist Bishop John K. Yambasu  was launched July 11 in Freetown and the groupâs first regional training took place July 16 in Bo. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,196,3,2016-04-14 09:50:58.673785, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,563,The training of religious leaders and health workers in the southeast region of the country also will be replicated in the north and the Western Area. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,151,2,2016-04-14 09:55:08.688849, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,577,Train religious leaders and health workers of faith-based health facilities and hospitals and provide them with equipment; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,123,3,2016-04-14 09:59:25.699489, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,582,The United Methodist Committee on Relief has provided funding for the initial trainings and materials  ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,103,2,2016-04-14 10:00:58.662928, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,613,Meanwhile the religious leaders are to organize two training seminars in Bo and Freetown with focus on pastors  imams and all religious people on awareness of the Ebola menace.Â  The effort among others will be geared towards changing the negative mindset of people about the Ebola disease,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,0,289,3,2016-04-14 10:12:32.666411, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,634,the two- day Training on Interventions for Ebola Prevention for Religious Workers and Faith-Based Health Workers from the Western Area which commenced at the St. Anthonyâs Parish Hall  Syke Street in Freetown on Tuesday this week.  ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,234,3,2016-04-14 10:23:37.121509, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,637,their first such Ebola prevention and intervention training for religious leaders and faith based organization took place in Bo southern province from July 16 â 17  2014 with a joint participation of Imans  Sheiks  Alhajis  Pastors  Bishops  Deacons  nurses and other health workers in attendance.  ,ebola-f21c6dd9ac4c64d136833dcdd601726cf5cf265d8c308b488207e041ea8a9789,0,301,3,2016-04-14 10:24:56.280970, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,649,they had organised a training programme in Bo for religious leaders and nurses.  ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,0,81,2,2016-04-14 10:33:08.938387, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,653,Bo where we conducted a training session for 40 health workers and another 80 religious leaders. ,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,2,99,3,2016-04-14 10:39:53.775024, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,657,In Bo we just had training  a training for nurses and religious leaders…We are having another one in Freetown for the north and west…So,ebola-c02d7f35e9156281c75fd52815d5085158d9a927e2f5a6aaa5671216162072a2,64,199,3,2016-04-14 10:42:11.044863, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,666,. Faith groups are also teaching prevention methods to slow down and eventually stop the epidemic.  ,ebola-53310c1e34625757906b41ff464af710cec642f41dfff4daa883339ba6e0e3f2,0,100,1,2016-04-14 10:48:17.604581, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,757,World Vision plans to train faith leaders in all 12 districts of Sierra Leone as quickly as possible  he said.  “,ebola-1c1e080c5db5a9f092e246b8feb74b0ee083bc196868ed529ad88f35910f1442,0,113,3,2016-04-14 11:29:24.819094, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,63,Training,779,  the virus spread to neighbouring Liberia and Sierra Leone  wreaking havoc in both villages and cities. By summer 2014  Caritas was doing similar prevention work in those countries  training religious leaders  parish communities  and health care workers in Catholic clinics. ,ebola-9612ced79a0d16dfb35c68870a1b1b042174e42d1a14b06a3565828a1ba5a42c,5,281,2,2016-04-14 11:43:17.827491, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,64,Limit public ativities,556,The United Methodist Health Center in Manjama  near Bo City  was quarantined July 4 following the deaths of two Ebola-infected children who were found at the center.,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,165,3,2016-04-14 09:52:56.970119, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,64,Limit public ativities,557,Church life also has changed in recent months. United Methodists scaled down their activities countrywide  including the cancellation of two main annual events â pastors' retreat and children's camp.,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,201,3,2016-04-14 09:53:07.051012, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,64,Limit public ativities,596,Bishop says Ebola epidemic "nearing disaster" and forces relocation of a United Methodist pastor and the closing of the UMC Mission in Kailahun District. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,155,3,2016-04-14 10:05:22.006887, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,64,Limit public ativities,599,United Methodist maternal and children's health center near Bo  Sierra Leone  closed after two children hiding there die of Ebola. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,1,132,3,2016-04-14 10:05:51.401045, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,562,Bo District Medical Officer Dr. Alhaji Turay said the authority of religious leaders is an important factor in convincing people to take the epidemic seriously.  "We at the Ministry of Health and Sanitation have made a lot of headway ... but we still have lots of challenges that is why we have now turned to the religious leaders to put their blessing in our effort to control this Ebola outbreak. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,399,2,2016-04-14 09:54:38.933780, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,574,Work with paramount chiefs and other community leaders to propagate Ebola prevention message throughout their chiefdoms; ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,121,3,2016-04-14 09:58:37.001246, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,576,Work with government and other nongovernmental organizations to intensify training of health staff on Ebola and provide adequate protective gears for vulnerable health workers throughout the country. ,ebola-594a90cb7cae3a3f0154e92069d82c0891cc150fcebaad5f0eb3d5668ba68838,0,200,3,2016-04-14 09:58:55.086222, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,608,They have joined the Ministry of Health and Sanitation to affirm that Ebola is real and that it is in Sierra Leone and it is killing the people.  ,ebola-154240b340d88b684e893f6c1cc575e2e84c994bb7ebf5be54853e270aa226a5,0,146,2,2016-04-14 10:10:24.676261, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,625,Yesterday  president Koroma met with representatives of the Inter-Religious Council at State House. Â He told them that more efforts should be put in prayers in churches and mosques across the country to end the Ebola crisis,ebola-4b0f1e802f706310904a802c1f891fa1816bbb5e6b7842d9d677784e3f13df09,0,224,2,2016-04-14 10:18:22.562111, 
1,Ebola,6,assr6,359,Efforts of Religious Leaders to Combat Ebola in Sierra Leone,65,Cooperate with government,641,He said the only way the fight can be won is with commitment and support from chiefs  traditional and religious leaders  youths and politicians come together and help the health experts with key information and full implementation of the bye-laws. ,ebola-e8957d0fd97ef80a0695edd6672facc906c1c5082ee0801dbb9797840bb90b39,129,377,1,2016-04-14 10:27:08.317567, 
