domain_id,domain_name,userid,username,topic_id,topic_name,subtopic_id,subtopic_name,passage_id,passage_name,docno,offset_start,offset_end,grade,timestamp
1,Ebola,1,assr1,339,zmapp availability,23,availability,198,the manufacturer reports that there is a very limited supply  so it cannot be purchased and is not available for general use. ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,51,177,3,2016-04-13 13:41:16.566848, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,205,When a drug is not approved  the FDA can authorize access to potentially promising products through other mechanisms  such as through an emergency Investigational New Drug (IND) application.  ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,115,307,3,2016-04-13 13:43:03.450803, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,211,Mapp Biopharmaceutical will manufacture a small amount of the drug for early stage clinical safety studies and nonclinical studies needed to demonstrate the drug’s safety and efficacy in people. Mapp Biopharmaceutical also will work with BARDA on the manufacturing process  increasing production yields and the scale of manufacturing.  ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,0,336,3,2016-04-13 13:44:41.202864, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,261,ZMapp has never before been tested in humans. It was given to Brantly and Writebol under a “compassionate use exemption ” an approval from the FDA that allows a drug that has not been fully tested to be used anyway when a patient may have no other way to survive than by taking the drug. ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,44,332,2,2016-04-13 14:03:46.309627, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,265,The company  which has nine employees  had been focused on making a limited amount of ZMapp for testing in animals  which is why so little is available.Now the company is working with the Food and Drug Administration to figure out the quickest and safest route to making it widely available  ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,195,487,3,2016-04-13 14:38:31.344791, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,273,the manufacturer reports that there is a very limited supply  so it cannot be purchased and is not available for general use. The manufacturer has been planning for phase 1 clinical trials and does not have the capacity to manufacture large quantities of the treatment. The drug has not gone through clinical trials  meaning its safety and effectiveness has not yet been tested in humans.  ,ebola-def9e0e0467fea2eb59bb840fc1b716ceb4b71e7af39e181699cc1494d0c8009,0,390,4,2016-04-13 14:42:31.302509, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,277,. It is also expensive to make and in short supply,ebola-6930cdacf81390ffe2783354e9c1c1a783e731af4362fbd9bdd936bd77b95d0c,142,192,2,2016-04-13 14:44:14.935889, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,278,resources of it are exhausted and it has not undergone adequate testing,ebola-6930cdacf81390ffe2783354e9c1c1a783e731af4362fbd9bdd936bd77b95d0c,51,122,4,2016-04-13 14:45:13.607276, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,281,there is not much of it around.    ,ebola-bde83b5bb22a4c4970903b55b76a8994218b88318d7db81d06efd699edb5ef3d,5,40,2,2016-04-13 14:47:06.073563, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,284,Liberia is facing an ethical dilemma  deciding which 12 patients will receive  ZMapp  an untested Ebola drug that arrived in the West African country late yesterday,ebola-b5866e7fb9c828b7c4d90ae1e47117c83df3cb093c88a0f3720410114ff28137,0,164,3,2016-04-13 14:51:13.580038, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,291,Liberiaâs Minister of Foreign Affairs  Augustine Ngufuan  carried the two boxes of Zmapp himself on a commercial flight from the U.S. to Monrovia,ebola-1f2407ad9b47ecad39abcfca883ab8aa740ab7f3dc5a1463ce0991d87b32d031,0,147,3,2016-04-13 14:56:40.941096, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,294,The doses of ZMapp that arrived in Liberia are the last known doses left in the world. The US-based company that developed it has said it would take months to accumulate even a modest supply of the drug.  ,ebola-1f2407ad9b47ecad39abcfca883ab8aa740ab7f3dc5a1463ce0991d87b32d031,0,205,4,2016-04-13 14:58:15.865283, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,309,very little of the drug is currently available,ebola-dc12e227a0b7d80049c09ba27059698275ae2c91f0bfc81722dd77f5d48689c9,63,109,2,2016-04-13 15:04:29.095296, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,311,To gain FDA approval  a drug must undergo three stages of human trials  which means ZMapp is likely years away from FDA approval,ebola-dc12e227a0b7d80049c09ba27059698275ae2c91f0bfc81722dd77f5d48689c9,0,128,3,2016-04-13 15:05:14.505295, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,326,The process by which the medication was made available to the American patients may have fallen under the U.S.  Food and Drug Administration’s “compassionate use” regulation  which allows access to investigational drugs outside clinical trials.  ,ebola-615b13fc73522d56058947ff56830de0e4c3f2adc7c1f23a4172b11141503f10,0,246,2,2016-04-13 15:11:44.637599, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,327,The company has very few doses ready for patient use  Fauci told CNN.  “Apparently the company is trying to scale up  (but) it’s not easy to scale up to very large number of doses.”  ,ebola-615b13fc73522d56058947ff56830de0e4c3f2adc7c1f23a4172b11141503f10,0,183,2,2016-04-13 15:12:12.010153, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,342,only a limited supply -- 12 doses -- of the relatively untested drug Zmapp was available. ,ebola-923d6069d93e578f1d7965141b304a959e94b06d08010745338986a585a8463b,0,90,4,2016-04-13 15:20:29.559670, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,351,  the California-based company said that in responding to a request from an unidentified West African country  it had run out of its supply of the treatment.  ,ebola-20ae0f7a3b47ede657b7b4764b3d18914085c2ef28a611b957395141a7d0dc9d,0,159,4,2016-04-13 15:24:03.113932, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,361,"The medicine was imported from Geneva where there was one dose available in the context of an accord between the laboratory that developed the medicine  WHO and (Doctors Without Borders),ebola-20ae0f7a3b47ede657b7b4764b3d18914085c2ef28a611b957395141a7d0dc9d,0,187,4,2016-04-13 15:27:15.881904, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,364,They got the treatment after their international relief group Samaritan's Purse asked Kentucky BioProcessing  which produces it for Mapp Biopharmaceutical.  ,ebola-20ae0f7a3b47ede657b7b4764b3d18914085c2ef28a611b957395141a7d0dc9d,0,157,3,2016-04-13 15:28:28.786865, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1533,A clinical trial of the experimental ebola drug zmapp may be ready to get under way in infected patients in west africa in february,ebola-7146acc773c459a49a5f2d3e75cca94d72a131c6ff2e227b873277ee5ef460c1,66,197,3,2016-04-15 13:36:10.309539, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1538,The drug is called ZMAPP and the community is urging the release of the drug to the public. ,ebola-0b8830920cc42f530d89e1ef9a7b6c4cf7acb6ae914ab909ce2fb29e45e77904,68,160,1,2016-04-15 13:39:04.809820, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1541,The ZMapp supply has run out  and it was created and developed by a mere nine-person firm out of San Diego. It could possibly take months to manufacture more of the drug,ebola-0b8830920cc42f530d89e1ef9a7b6c4cf7acb6ae914ab909ce2fb29e45e77904,0,169,4,2016-04-15 13:40:36.003456, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1558,out-of-stock-Zmapp. ,ebola-db9aac115b0aa1aa6ae749b2c1567849ac08b4ee60a6bb13da14d8b065b4e819,2,22,3,2016-04-15 13:49:33.906684, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1560,there is not much of it around.  ,ebola-5c3728df91df55251d9753b5d8ae69a1c07a85c79ac7ec5b1861ea9b52bc0c8b,71,104,2,2016-04-15 13:51:35.630042, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1564,ZMapp is expected to go into clinical trials in early 2015,ebola-42b2256bda58479d25c3b2eecba6bec11a6541500a4d46a420b6bc30cfbcb661,0,58,2,2016-04-15 13:53:22.147693, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,1568,why ZMapp was chosen.  It's possible they were the only group with drug on hand at that moment,ebola-943522ed0a0fbf32069bed7e67e08dcc7d6071e754a925a91950aa913934650e,85,179,1,2016-04-15 13:55:05.631010, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2311,ZMapp ran out in August  and ramping up production is not a quick or easy process.  ,ebola-ceaa65ed38197c2f02e0d0aa900392f1ce56fc7001c9026046f4f75161a6e232,0,84,4,2016-04-18 13:55:56.778439, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2312,Supplies of zmapp  which is seen as the most promising experimental treatment for ebola  are expected to be limited to hundreds or thousands of treatment. ,ebola-2c1184d52d7600c0b265a402d24ebe658ef18575b4313b799ffec9629d75de54,4,159,1,2016-04-18 13:56:27.684547, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2313,unfortunately there is not much of it around.    ,ebola-bd91f488ea121e8a3fb96372f69ea3eb640eb5fdec79a12fbbf64176d507890a,57,106,2,2016-04-18 13:57:17.944216, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2316,Global supplies of the ZMapp ran out soon after. ,ebola-dff6bd615ae0b12622a41ccb0c3b437aa36f69fadafb9da6646eb6e8b053c214,21,70,2,2016-04-18 14:11:42.203073, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2318,We hope that initial safety testing in humans will be undertaken soon  preferably within the next few months  to enable the compassionate use of ZMapp as soon as possible,ebola-67d174078ac6992bbe90ca250a627b21b56c0d459fdaa91cadfb7b1290ddaa19,20,190,2,2016-04-18 14:13:02.604056, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2319,Mapp Biopharmaceutical recently said it had run out of ZMapp after its very limited supply was given free of charge to several patients on an emergency basis. ,ebola-7221123894615f911468ad6a6d75d836b31b3ca6031bdae5d013ad3ae1cd3098,0,159,3,2016-04-18 14:13:58.756222, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2320,The available supply of ZMapp has been exhausted. ,ebola-089f472ecaca15d551adf28c00ac0007605d9fec3dc8a38ea2f2213d4f0724a2,1,51,4,2016-04-18 14:14:29.614298, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2323,Global supplies of the ZMapp ran out soon after. ,ebola-51712b298567001d15791cf6a932b9d1f0cb4b6c1896900f6e329fc13f45e847,21,70,3,2016-04-18 14:16:58.147477, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2326,the small supply of the drug is now exhausted,ebola-e71337c11d9d7cc0a8cb0fbbd9a0c3fa7dd5ad233b843973493a044624a0e3b7,62,107,4,2016-04-18 14:18:00.943713, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2327,A clinical trial of the experimental ebola drug zmapp may be ready to get under way in infected patients in west africa in february  ,ebola-0a9a9dd75c60e0cf7ba8f60d784c8be996fd896633187f5d7efd09b7f64bb4ed,66,199,3,2016-04-18 14:19:15.894582, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2330,There is no more ZMapp now  ,ebola-48d6b5c0068277b47a37df7abf3fda16c4bbeca9dbdd63d7f832346f86c9cc72,0,28,4,2016-04-18 14:21:33.156123, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2332,it has exhausted its inventory. It would take months to produce any significant new supplies. ,ebola-aa707c87ed37dc6bb01a2b997f798cd3fe284735460962f4ee779e95de34f2fe,51,145,4,2016-04-18 14:22:56.078848, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2334,Existing supplies of ZMapp were reported to have been exhausted in August 2014,ebola-98948cc06d334bd98d8061cdaeb39f04198f09a3cefd1e411540551bc5954430,0,78,4,2016-04-18 14:24:28.457247, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2336,wants to start clinical trials in people to truly assess the effectiveness of the drug,ebola-4b9c0e01d7dc7149e1de85e6aa098b0d9ad8d407ba6e7abb121be275f6bad845,10,96,2,2016-04-18 14:25:41.170791, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2337,ZMapp is expected to go into clinical trials in early 2015. ,ebola-d94a2d95527447d1f5f70fbfcf76b65fd26edb7e22e6de222f954f31d54aeae0,0,60,2,2016-04-18 14:26:24.147270, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2898,expected to be limited to hundreds or thousands of treatment. ,ebola-88103ee6a50f47de5f918a62762b17ff6a83d04c08ea90d54299f1db92f7cdc0,4,66,1,2016-04-19 13:31:27.208724, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2900,ZMapp â given on a compassionate basis,ebola-e0a37182a2af66902e1f4d8b2613aaabd4a91bae5aa7357a39e699aa952a8bea,0,40,2,2016-04-19 13:32:21.956362, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2903,compassionate use” process that other Americans need to follow when seeking to use experimental medications.  ,ebola-093ccc504ab4ca4bace476eb7343c5c42446a6a4279121beec2b5d683ed2ebf4,0,110,2,2016-04-19 13:34:21.662415, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2905,existing limited supply of ZMapp has been exhausted  ,ebola-4ff1850f91875e52326c830edae3a2ef96e69efb4727a0bf4b0415bd2c71ffc3,21,74,4,2016-04-19 13:35:06.835638, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2909,Mapp Biopharmaceutical  the San Diego company behind ZMapp  only has nine employees. They declined to comment for this story but in a statement on their website say they're working to make more ZMapp.  ,ebola-7afd5ee857d6ce9738859996e7b59b395141dc46474ed3bd0172aec4c5a54fa8,0,202,3,2016-04-19 13:37:34.546271, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2912,Mapp Biopharmaceutical  the San Diego company behind ZMapp  only has nine employees. They declined to comment for this story but in a statement on their website say they're working to make more ZMapp.,ebola-a7ea5a37b0694a3a0393e508650903d3f6ed52eda6c988a03b42deae1466c25e,0,200,3,2016-04-19 13:38:41.548594, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2915,There is no more ZMapp now,ebola-48d6b5c0068277b47a37df7abf3fda16c4bbeca9dbdd63d7f832346f86c9cc72,0,26,4,2016-04-19 13:39:23.561030, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2918,supply of the experimental drug had run out.  ",ebola-089f472ecaca15d551adf28c00ac0007605d9fec3dc8a38ea2f2213d4f0724a2,1,48,4,2016-04-19 13:40:28.928782, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2924,Only nine because that's all the ZMapp there was at the time,ebola-6047b28f64bca220a2b4ab78f620b5a22ed59f10707d123275b7a7a8bce21427,22,82,2,2016-04-19 13:41:43.604873, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2933,compassionate use” regulation  which offers experimental drugs to be used outside of clinical trials. ,ebola-e146ff298339e48e37c4a432177702b092a42ce90ebf759884f793badaf91d87,119,221,2,2016-04-19 13:45:12.017468, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2941,Mapp BioPharmaceuticals  which has licensed the drug  is conducting the next stages of research needed to seek regulatory approval for ZMapp.  ,ebola-485dffe8e1b2f5e66a5c4b3f0c6650ae520588e23d59ca50fd43af1a562058ff,0,143,2,2016-04-19 13:47:10.380311, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2946,additional doses that would be available later next year.”  ,ebola-f5106037d267247b08191a1db986a3d8f1a63e6aae0da357c274a41de11f7de8,0,60,3,2016-04-19 13:51:51.914389, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2951,getting the last dose of medication ZMapp available in the world. ,ebola-4161a2ebe05110c7cde49fe3674fd6a26b0c9feccdb62f4da55ab2ca0a6e8b00,60,126,4,2016-04-19 13:54:05.760475, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2953,compassionate use of ZMapp ,ebola-67d174078ac6992bbe90ca250a627b21b56c0d459fdaa91cadfb7b1290ddaa19,1,28,2,2016-04-19 13:54:44.251195, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2957,bulk production of the drug may take several months,ebola-de828f2927d1544f8fc99777140d5cda55236d81d124cb2ee53f4f4036776ba7,62,113,2,2016-04-19 13:57:58.984563, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2960,ZMapp is expected to go into clinical trials in early 2015. ,ebola-7b67ad9e22358baae24dbdedad80a67d7345656f29912faa37ac999979a47f20,0,60,2,2016-04-19 13:59:32.095750, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2967,very limited supply was given free of charge to several patients on an emergency basis. ,ebola-7221123894615f911468ad6a6d75d836b31b3ca6031bdae5d013ad3ae1cd3098,11,99,2,2016-04-19 14:02:10.154288, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2969,supply of the experimental drug had run out.  ",ebola-456dc0c1f68f3892722f9fccdda5b49bb29122085fcc09bec5ac19ed4c709397,1,48,4,2016-04-19 14:03:01.822267, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2973,supply of the experimental drug had run out.  ",ebola-036ae09523a1f2686534b4b37046581c1162ec2bcb745e244c2bad25beb26ac4,1,48,4,2016-04-19 14:05:10.271809, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2983,The company has very few doses ready for patient use  ,ebola-615b13fc73522d56058947ff56830de0e4c3f2adc7c1f23a4172b11141503f10,0,54,2,2016-04-19 14:15:31.503665, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2985,It probably won’t be ready now until maybe a month-and-a-half to two months ” ,ebola-00d9b20f02584d4652435e0a059ae598470bea5e301de50bf9c3023dda2a1522,50,128,3,2016-04-19 14:17:54.222464, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2987,there's simply not enough experimental drug to go round " ,ebola-6764954b7155ef338911351cf6179c7b470f980f856b956a366c71b0b88c6149,103,161,2,2016-04-19 14:19:00.081235, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2989,ZMapp  an untested Ebola drug that arrived in the West African country late yesterday. ,ebola-d2658678a06ed8b73b367780dc6c9979d418c284da9858e1405722dc354194ba,0,87,2,2016-04-19 14:20:30.769407, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2991,US health authorities have turned down a request from Nigeria for an experimental drug,ebola-8224b9e2df0ae3f6828cc783fc98763c6b1a22a99f11b425f3c7afcbf119d607,0,86,3,2016-04-19 14:21:59.446385, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2992,It has not yet been assessed for safety on humans,ebola-8224b9e2df0ae3f6828cc783fc98763c6b1a22a99f11b425f3c7afcbf119d607,105,154,3,2016-04-19 14:23:02.754363, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,2995,no large clinical trials of ZMapp have yet taken place.  ,ebola-1b4970d4ded3c9b0ee5f6c65f684ad93b87dda616cfd00639f4f3ccde896f288,0,57,2,2016-04-19 14:28:15.082123, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3341,Supplies of zmapp  which is seen as the most promising experimental treatment for ebola  are expected to be limited to hundreds or thousands of treatment. ,ebola-77d0f583814476bb3efafee8beaad91dfea6a1d4ad1c69ee06388dfdd085126f,4,159,1,2016-04-20 11:30:53.536756, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3350,ZMapp is expected to go into clinical trials in early 2015. ,ebola-a7fd7e42d69bdcbe2fe6136e4e2ebd58eb03f618e99984c1bc1c50f1db1eac5f,0,60,2,2016-04-20 11:33:35.579314, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3351,/israeli-biopharmaceutical-company-offers-to-produce-ebola-drug-zmapp-in-large-quanties/	,ebola-e6e936f04ab57722abb28d8a5089a7e7a4753fb31744d1cf95a7b8d8946f263c,20,109,2,2016-04-20 11:34:21.166190, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3357,ZMapp is expected to go into clinical trials in early 2015.,ebola-b72fea6f1a064e83db47c1e3e17ec11d8c39971010370a16bccebdc1cf461190,0,59,2,2016-04-20 11:37:11.796768, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3359,There is no more ZMapp now,ebola-6e4bba98bd556a735f2e492a7ac650c7d95c29a1736faf3d37998e0b62cef85a,0,26,4,2016-04-20 11:37:58.626680, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3363,We hope that initial safety testing in humans will be undertaken soon  preferably within the next few months  to enable the compassionate use of ZMapp as soon as possible ,ebola-d09a095bc8e6ecce030fc06ecad41b89ab13fdcbb57c153afaf4b1592bd0fd5d,1,172,2,2016-04-20 11:38:57.512146, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3365,small supply of the drug is now exhausted,ebola-b979ec1088fee246f16b66b399fa52dcb40cb4a6988742891050f991144fcfac,66,107,4,2016-04-20 11:39:40.728465, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3374,The Gates Foundation and bio-pharmaceutical industry want to grow the ZMapp GMO antibodies in animals rather than plants.  They say that approach will increase production in the long run but delay deployment of the drug for months,ebola-38949474addfd32768996ca70016b7864da1ba402bff329972df8d428b0ac712,0,230,2,2016-04-20 11:42:17.309629, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3377,Mapp Biopharmaceutical then ran out of the drug,ebola-d9934bd22f358c3a94d13f2b393e21556693ad43ad1b3e08999e862f972533e3,95,142,4,2016-04-20 11:43:48.773238, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3383,couriered the two boxes of Zmapp himself on a commercial flight from the U.S. to Monrovia,ebola-52fe05e6b4f4ac4ced495a4d1c115449b31efec4707d5f898541b78c66c896b2,57,146,3,2016-04-20 11:48:12.137383, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3388,There is no more ZMapp now,ebola-4004c89349d3e875cc015a6db2cf6d422f74a34a8a5841bd752f8017e8a6c600,0,26,4,2016-04-20 11:49:14.206831, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3392,there was only enough ZMapp for seven patients,ebola-8806dc98481be5e7651f49367901ddb707f2232ddee2aedcb63f0b7fed79ffb1,7,53,3,2016-04-20 11:50:17.775363, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,3396,ZMapp is expected to go into clinical trials in early 2015. ,ebola-ed7ed7b1008656505774c02d8dc08255cdf1f110cf9d8f69262f5dcbb026f32a,0,60,2,2016-04-20 11:51:17.411557, 
1,Ebola,1,assr1,339,zmapp availability,23,availability,4250,Nigerian officials say they had asked U.S. health authorities about getting the Ebola drug but were apparently not helped.  ",ebola-f7458ff20dd77fa98db5536197c8e65a51a33f3594ac0fec928859a982a04989,1,126,3,2016-04-21 11:41:43.659069, 
